stop_id,stop_lat,stop_lon
Z--43839,4.608095016,-74.07568315
Z--43841,4.603960981,-74.06983997
Z--43842,4.609891448,-74.07825065
Z--43851,4.616630088,-74.08612084
Z--43853,4.621861047,-74.09189673
Z--43855,4.606449951,-74.07350707
Z--43856,4.547112891,-74.10096208
Z--43857,4.547191508,-74.10119106
Z--43858,4.586674378,-74.09947839
Z--43859,4.580353654,-74.15864171
Z--4386,4.728971711,-74.06630255
Z--43860,4.601951027,-74.10159316
Z--43861,4.602937693,-74.10322794
Z--43862,4.604407839,-74.10533939
Z--43863,4.606121646,-74.10763824
Z--43864,4.546442074,-74.10315778
Z--43865,4.612894276,-74.07011946
Z--43866,4.619277208,-74.06792583
Z--43867,4.622520531,-74.06658452
Z--43868,4.624209676,-74.06610775
Z--43869,4.64222449,-74.06207755
Z--4387,4.730254634,-74.07003763
Z--43870,4.648865552,-74.06781817
Z--43871,4.657623205,-74.06761979
Z--43876,4.615742626,-74.0854906
Z--43877,4.613685782,-74.08299381
Z--43878,4.610907949,-74.07963214
Z--43879,4.609938949,-74.0782523
Z--4388,4.730918712,-74.07199601
Z--43880,4.608166615,-74.07569664
Z--43881,4.606581641,-74.07366276
Z--43883,4.603991643,-74.06981368
Z--43885,4.604842321,-74.07046295
Z--43896,4.66449514,-74.05815428
Z--43897,4.665808281,-74.0574343
Z--43898,4.668948949,-74.05575736
Z--43899,4.670412637,-74.05504338
Z--439,4.613826947,-74.16965171
Z--43900,4.672280857,-74.05415438
Z--43901,4.673695273,-74.05344385
Z--43902,4.674810655,-74.05289364
Z--43903,4.677428434,-74.0515423
Z--43904,4.681314917,-74.04951836
Z--43905,4.682271738,-74.04901144
Z--43906,4.683290208,-74.04852557
Z--43907,4.686359878,-74.04772107
Z--43908,4.690019589,-74.04606676
Z--43909,4.691768777,-74.04504526
Z--43910,4.695162641,-74.04325977
Z--43911,4.698070441,-74.04297944
Z--43912,4.701842056,-74.04275246
Z--43913,4.703449548,-74.04267326
Z--43914,4.703042258,-74.04298122
Z--43915,4.701733536,-74.04303447
Z--43916,4.699482184,-74.04314796
Z--43917,4.697093881,-74.04327811
Z--43918,4.695723702,-74.04336538
Z--43919,4.693158773,-74.04455365
Z--4392,4.731468762,-74.07352045
Z--43920,4.690017611,-74.04637724
Z--43921,4.686510629,-74.04795094
Z--43922,4.687005303,-74.04133944
Z--43923,4.68473981,-74.04245128
Z--43924,4.589677522,-74.10875831
Z--43925,4.609611113,-74.07737995
Z--43926,4.611036971,-74.07944301
Z--43927,4.613311893,-74.08214618
Z--43928,4.616625589,-74.0861143
Z--43929,4.620182598,-74.09013707
Z--4393,4.661401784,-74.11102032
Z--43930,4.621836084,-74.09188487
Z--43931,4.624061791,-74.09371829
Z--43933,4.487063738,-74.10649538
Z--43934,4.546517067,-74.10293003
Z--43935,4.54842444,-74.10125463
Z--43936,4.549116277,-74.10057349
Z--43937,4.551348807,-74.09854622
Z--43938,4.553513435,-74.09765898
Z--43939,4.556991748,-74.09790011
Z--4394,4.66127995,-74.10904216
Z--43940,4.560667033,-74.09866856
Z--43946,4.574520861,-74.09595734
Z--43947,4.571537653,-74.09875705
Z--43948,4.569292194,-74.10064361
Z--43949,4.564677717,-74.10055509
Z--43950,4.561285477,-74.10092182
Z--43951,4.558482432,-74.09863881
Z--43952,4.557111054,-74.09803557
Z--43953,4.553416859,-74.09779706
Z--43955,4.551594683,-74.0984792
Z--43956,4.549281298,-74.10055334
Z--43957,4.548390407,-74.10152744
Z--43959,4.642159582,-74.15439595
Z--43962,4.55020321,-74.1085352
Z--43963,4.647995897,-74.10029974
Z--43964,4.743189489,-74.05895052
Z--43965,4.723314628,-74.13555727
Z--43966,4.723114654,-74.13567254
Z--43967,4.722556579,-74.13010562
Z--43968,4.722435653,-74.12993766
Z--43969,4.721549914,-74.125533
Z--43970,4.486001506,-74.1016686
Z--43971,4.607310006,-74.18477713
Z--43973,4.744539389,-74.05524493
Z--43974,4.742630806,-74.05776408
Z--43975,4.567274916,-74.08538931
Z--43976,4.603689082,-74.06476317
Z--43977,4.647963469,-74.10029335
Z--43978,4.632852523,-74.08939757
Z--43982,4.769446,-74.04309095
Z--43983,4.770450702,-74.03485757
Z--43984,4.769686806,-74.03223053
Z--43985,4.770571946,-74.03824153
Z--43986,4.770534061,-74.0401825
Z--43987,4.623612692,-74.15301379
Z--43988,4.764238175,-74.04383589
Z--43989,4.618458759,-74.15862936
Z--43990,4.589027558,-74.07708416
Z--43991,4.612961124,-74.15611261
Z--43992,4.576264788,-74.09443076
Z--43993,4.615556949,-74.08484081
Z--43994,4.539734159,-74.08374877
Z--43995,4.724069126,-74.11600509
Z--43996,4.671955739,-74.10054295
Z--43997,4.569284654,-74.10065295
Z--43998,4.565567348,-74.10395406
Z--43999,4.616600035,-74.08613407
Z--44,4.67355804,-74.0533872
Z--440,4.575934773,-74.09503501
Z--4400,4.668665784,-74.12339433
Z--44000,4.620311232,-74.09027689
Z--44001,4.62199477,-74.0920758
Z--44002,4.624145416,-74.09375086
Z--44003,4.653826715,-74.1031211
Z--44004,4.624915449,-74.09395648
Z--44006,4.622279949,-74.09253415
Z--44009,4.620041949,-74.09017381
Z--4401,4.66682145,-74.12549983
Z--44010,4.616903782,-74.08689948
Z--44012,4.615742949,-74.08550047
Z--44014,4.613685782,-74.08299381
Z--44015,4.610907949,-74.07963214
Z--44016,4.609938949,-74.0782523
Z--44018,4.608166615,-74.07569664
Z--4402,4.664998617,-74.12751117
Z--44020,4.6063949,-74.07347409
Z--44022,4.604938865,-74.07114424
Z--44024,4.603991643,-74.06981368
Z--44026,4.603378946,-74.06857682
Z--44027,4.604807449,-74.0705728
Z--44028,4.605709115,-74.0718888
Z--44029,4.607606782,-74.07463597
Z--4403,4.664314617,-74.12865067
Z--44033,4.611064782,-74.07940947
Z--44035,4.612797782,-74.08154247
Z--44037,4.615556949,-74.08484081
Z--44039,4.616654949,-74.08609464
Z--44040,4.620256949,-74.09017381
Z--44042,4.621995616,-74.09200315
Z--44044,4.624121949,-74.09373398
Z--44046,4.746934214,-74.04757216
Z--44047,4.66957036,-74.12730374
Z--44048,4.672880229,-74.12453203
Z--44050,4.732457595,-74.06307984
Z--44051,4.632225682,-74.1893816
Z--44052,4.710067372,-74.07169239
Z--44053,4.716934854,-74.0666055
Z--44055,4.672904346,-74.12447194
Z--44056,4.669525064,-74.12724845
Z--44057,4.703492915,-74.04269098
Z--44058,4.703075911,-74.04293499
Z--44059,4.701767899,-74.04299799
Z--44060,4.699483876,-74.043122
Z--44061,4.697169848,-74.043232
Z--44062,4.695763833,-74.043332
Z--44063,4.693164798,-74.04451005
Z--44064,4.690040768,-74.04631613
Z--44065,4.686543725,-74.04789819
Z--44068,4.669509643,-74.12728595
Z--44069,4.568682699,-74.09486239
Z--44070,4.770440694,-74.04367368
Z--4408,4.66373095,-74.12820733
Z--44089,4.672851158,-74.12451735
Z--4409,4.662034617,-74.12549
Z--44090,4.555575702,-74.12316389
Z--44091,4.669508193,-74.12725858
Z--44092,4.529468599,-74.08544445
Z--44093,4.606950762,-74.06747318
Z--44094,4.632217553,-74.1246114
Z--44096,4.539660179,-74.0836872
Z--44098,4.596068632,-74.18374185
Z--441,4.577896516,-74.09780365
Z--4410,4.663330784,-74.12401883
Z--44100,4.650975018,-74.13721172
Z--44101,4.664831734,-74.11131316
Z--44102,4.650746046,-74.144139
Z--44106,4.588901816,-74.16151991
Z--44107,4.665133725,-74.13995916
Z--44108,4.653054273,-74.12260441
Z--44109,4.693554361,-74.16742112
Z--4411,4.664144617,-74.12195983
Z--44110,4.602015024,-74.1352509
Z--44112,4.640456767,-74.16663641
Z--44113,4.629474362,-74.20369805
Z--44115,4.635243282,-74.18040369
Z--4412,4.665473784,-74.12048316
Z--44123,4.626964559,-74.11247017
Z--44124,4.647426375,-74.12968667
Z--44125,4.634036426,-74.18552528
Z--44126,4.797570646,-74.04482748
Z--44127,4.806544879,-74.03812869
Z--44128,4.7690976,-74.04391106
Z--4413,4.66762945,-74.11808633
Z--44130,4.73651333,-74.06596029
Z--44131,4.738679467,-74.06554818
Z--44132,4.747811129,-74.06522022
Z--44133,4.54913856,-74.13741892
Z--44134,4.737287202,-74.07427494
Z--44135,4.74530821,-74.04165371
Z--44137,4.750741796,-74.05891478
Z--44138,4.753063803,-74.05567793
Z--44139,4.705962785,-74.13702367
Z--4414,4.66940345,-74.11611533
Z--44140,4.703860118,-74.13657617
Z--44141,4.701633451,-74.13362317
Z--44142,4.691311951,-74.1200955
Z--44143,4.689944118,-74.11926083
Z--44144,4.700950285,-74.1324405
Z--44145,4.702160285,-74.13406234
Z--44146,4.675016617,-74.08425031
Z--44147,4.672712617,-74.08266247
Z--44148,4.668821784,-74.08002614
Z--44149,4.666187284,-74.0782093
Z--4415,4.669130784,-74.11378599
Z--44150,4.660825617,-74.07571664
Z--44151,4.65936545,-74.0736113
Z--44152,4.657911283,-74.07155663
Z--44153,4.657645783,-74.0676563
Z--44155,4.661253283,-74.07261947
Z--4416,4.688089451,-74.11912433
Z--44163,4.582300782,-74.11893416
Z--44164,4.583446782,-74.11990966
Z--44165,4.587999448,-74.12052783
Z--44169,4.598491615,-74.10658865
Z--4417,4.685645617,-74.1238195
Z--44170,4.600350449,-74.10400632
Z--44171,4.602183282,-74.10168115
Z--44172,4.604299782,-74.09953715
Z--44173,4.609744116,-74.09524831
Z--44174,4.611811116,-74.09348531
Z--44175,4.617651116,-74.08861864
Z--44176,4.621889949,-74.08519364
Z--44177,4.624124616,-74.08327314
Z--44178,4.625235116,-74.08225581
Z--44179,4.628998449,-74.0799883
Z--4418,4.688845284,-74.12945183
Z--44180,4.631500116,-74.07955314
Z--44181,4.635739116,-74.07915964
Z--44182,4.63829145,-74.0789783
Z--44183,4.641236783,-74.0787913
Z--44184,4.643646616,-74.07862664
Z--44185,4.648028783,-74.07830347
Z--44186,4.65143995,-74.07801064
Z--44187,4.65452145,-74.07779164
Z--44188,4.65766895,-74.07736047
Z--44189,4.66049195,-74.0766468
Z--4419,4.683833117,-74.12538033
Z--44190,4.664579117,-74.07552464
Z--44191,4.667291117,-74.07340913
Z--44192,4.67055495,-74.07062913
Z--44193,4.67520195,-74.06465813
Z--44194,4.686623451,-74.05182729
Z--44195,4.691612117,-74.05098695
Z--44196,4.694287618,-74.05057312
Z--44197,4.696876118,-74.05010662
Z--44198,4.700557118,-74.04949479
Z--44199,4.703986618,-74.04893245
Z--442,4.652304885,-74.09405864
Z--4420,4.681086617,-74.1273795
Z--4421,4.681229284,-74.1292455
Z--44211,4.741710619,-74.04317461
Z--4422,4.682082451,-74.13241917
Z--44234,4.704262618,-74.04910495
Z--44235,4.700874618,-74.04967412
Z--44236,4.697680951,-74.05020062
Z--44237,4.694365284,-74.05077112
Z--44238,4.691897784,-74.05117962
Z--44239,4.687031451,-74.05200745
Z--44240,4.543545027,-74.09415618
Z--44241,4.678046284,-74.06089446
Z--44242,4.67566095,-74.06493513
Z--44243,4.671147117,-74.07082997
Z--44244,4.66778195,-74.07370697
Z--44245,4.66583595,-74.0753943
Z--44246,4.66119495,-74.07744947
Z--44247,4.658448283,-74.07802297
Z--44248,4.655136617,-74.07836064
Z--44249,4.652300283,-74.07867197
Z--44250,4.649229616,-74.07884214
Z--44251,4.645105116,-74.07911864
Z--44252,4.64211695,-74.07933864
Z--44253,4.63853445,-74.0795448
Z--44254,4.634968616,-74.07970314
Z--44255,4.625854283,-74.08245447
Z--44256,4.624706449,-74.08358764
Z--44257,4.622698449,-74.08504664
Z--44258,4.617843949,-74.08910631
Z--44259,4.612744616,-74.09328248
Z--44260,4.610343616,-74.09529481
Z--44261,4.609129949,-74.09625648
Z--44262,4.53968977,-74.08356805
Z--44263,4.604712115,-74.09973932
Z--44264,4.602609949,-74.10189815
Z--44265,4.601273449,-74.10350049
Z--44266,4.599016282,-74.10661832
Z--44267,4.596277449,-74.11023049
Z--44269,4.593877615,-74.11358666
Z--44271,4.589488448,-74.1204155
Z--44272,4.586071948,-74.12320316
Z--44273,4.582237115,-74.12454166
Z--44275,4.736852708,-74.08211232
Z--44276,4.574766666,-74.08177224
Z--44277,4.542199656,-74.10491438
Z--44279,4.632204989,-74.12457406
Z--44280,4.745904639,-74.06300528
Z--44281,4.721543203,-74.12540911
Z--44282,4.701634239,-74.13364223
Z--44283,4.691273401,-74.12008436
Z--44284,4.689870583,-74.11921539
Z--44285,4.737163922,-74.04564134
Z--44286,4.801374963,-74.03849229
Z--44287,4.742211307,-74.0475663
Z--44288,4.747404238,-74.04670771
Z--44289,4.590773813,-74.0783985
Z--44291,4.59268965,-74.07495099
Z--44292,4.5949166,-74.07370212
Z--44293,4.597873496,-74.07194418
Z--44294,4.599481264,-74.07220277
Z--44295,4.600286856,-74.06912773
Z--44296,4.600405215,-74.07038392
Z--44297,4.601877664,-74.06755713
Z--44298,4.602316651,-74.06940475
Z--44299,4.603678182,-74.06718191
Z--443,4.579554038,-74.10023336
Z--44300,4.604359474,-74.0685932
Z--44301,4.60517918,-74.0663044
Z--44303,4.542209818,-74.10486492
Z--44304,4.791078451,-74.05043456
Z--44305,4.566198546,-74.10759711
Z--44306,4.545759467,-74.10915528
Z--44307,4.546073584,-74.10644556
Z--44308,4.543740245,-74.10463766
Z--44309,4.593822681,-74.13004447
Z--44310,4.558879978,-74.10678338
Z--44312,4.62934481,-74.10537497
Z--44313,4.63033019,-74.10485967
Z--44314,4.633553638,-74.10213902
Z--44315,4.63400258,-74.10201366
Z--44316,4.63490247,-74.10108953
Z--44317,4.636116673,-74.10025918
Z--44320,4.600810893,-74.14920748
Z--44321,4.55933422,-74.09246221
Z--44322,4.613662758,-74.13637828
Z--44323,4.611947839,-74.13957608
Z--44324,4.607979392,-74.11820975
Z--44325,4.618866815,-74.11297733
Z--44326,4.622122637,-74.11057143
Z--44327,4.624324795,-74.10921702
Z--44328,4.625964476,-74.10792633
Z--44330,4.622126982,-74.06847157
Z--44331,4.56685167,-74.12715629
Z--44332,4.696675791,-74.16760961
Z--44333,4.682005863,-74.04357147
Z--44334,4.679632781,-74.04478134
Z--44335,4.677615897,-74.04584433
Z--44336,4.675255046,-74.04706404
Z--44338,4.673263016,-74.04808959
Z--44339,4.672654486,-74.04990782
Z--44341,4.673716256,-74.05191353
Z--44353,4.68186157,-74.04233718
Z--44354,4.76040044,-74.04164512
Z--44355,4.760226344,-74.04193344
Z--44356,4.587811707,-74.12832925
Z--44357,4.590772224,-74.12805058
Z--44358,4.591158297,-74.12798535
Z--44359,4.588377456,-74.1284896
Z--4436,4.697307118,-74.16705585
Z--44360,4.592735008,-74.12677452
Z--44361,4.59447551,-74.1342736
Z--44362,4.594144607,-74.13475976
Z--44363,4.592645663,-74.12850262
Z--44364,4.603417407,-74.06857691
Z--44365,4.604725339,-74.07044939
Z--44366,4.605670513,-74.07191628
Z--44367,4.607650451,-74.0747049
Z--44368,4.609569085,-74.07729471
Z--44369,4.611051968,-74.07941005
Z--4437,4.696888951,-74.16884369
Z--44371,4.615569987,-74.08489857
Z--44376,4.667500789,-74.05600055
Z--44377,4.666142885,-74.05251783
Z--44378,4.668343166,-74.05092164
Z--44379,4.670338289,-74.04960202
Z--44380,4.678381729,-74.0456869
Z--44381,4.676597827,-74.04658925
Z--44382,4.67469686,-74.04756095
Z--44383,4.672725332,-74.04859007
Z--44384,4.67132196,-74.04932797
Z--44385,4.66824791,-74.05132613
Z--44386,4.666462975,-74.05251797
Z--44387,4.664043624,-74.05414823
Z--44388,4.660478501,-74.05657954
Z--44389,4.657964002,-74.05828942
Z--44390,4.656432504,-74.0593613
Z--44391,4.654701327,-74.06054379
Z--44392,4.653284314,-74.06125709
Z--44393,4.651288735,-74.06329308
Z--44394,4.64817177,-74.06379658
Z--44395,4.644765935,-74.06439091
Z--44396,4.641857979,-74.06486685
Z--44397,4.6420953,-74.0648207
Z--44398,4.637874804,-74.06553138
Z--44399,4.63866439,-74.06540312
Z--444,4.580441445,-74.10156863
Z--44400,4.633700988,-74.06623422
Z--44401,4.633988552,-74.06619164
Z--44402,4.631761924,-74.06657549
Z--44403,4.628278838,-74.06713359
Z--44404,4.626618791,-74.06743421
Z--44405,4.622611715,-74.06807683
Z--44406,4.618813507,-74.06874032
Z--44411,4.672855282,-74.12455182
Z--44412,4.669584162,-74.12729429
Z--44413,4.632198415,-74.18934201
Z--44414,4.634940621,-74.1802108
Z--44416,4.770417643,-74.04367854
Z--44417,4.673816609,-74.08329751
Z--44418,4.675645652,-74.08451648
Z--44419,4.678381732,-74.0456869
Z--44420,4.676597829,-74.04658924
Z--44421,4.674696865,-74.04756095
Z--44422,4.672725334,-74.04859006
Z--44423,4.671321964,-74.04932796
Z--44424,4.668247918,-74.05132613
Z--44425,4.666462982,-74.05251797
Z--44426,4.664043632,-74.05414822
Z--44427,4.660478506,-74.05657954
Z--44428,4.657964003,-74.05828942
Z--44429,4.656369553,-74.05941246
Z--44430,4.654701328,-74.06054378
Z--44431,4.653284319,-74.06125709
Z--44432,4.58971241,-74.07253045
Z--44433,4.584481638,-74.07573142
Z--44434,4.588617814,-74.07440752
Z--44435,4.582457036,-74.0765502
Z--44436,4.586822312,-74.07422978
Z--44437,4.684393721,-74.12655756
Z--44438,4.589736859,-74.07341544
Z--44439,4.683361962,-74.12620521
Z--44440,4.685484233,-74.15220377
Z--44441,4.682899395,-74.1233238
Z--44442,4.680821133,-74.12258101
Z--44443,4.678838559,-74.1218278
Z--44444,4.676464736,-74.12895704
Z--44445,4.679379461,-74.13198543
Z--44446,4.680859724,-74.13155623
Z--44447,4.678037681,-74.14212458
Z--44448,4.680061356,-74.14408435
Z--44449,4.681993961,-74.14598994
Z--44450,4.683201746,-74.14850223
Z--44451,4.681437218,-74.15043952
Z--44452,4.682983309,-74.15205987
Z--44453,4.685490534,-74.14574312
Z--44454,4.687050321,-74.14346665
Z--44455,4.685427756,-74.14204366
Z--44456,4.683556326,-74.14033334
Z--44457,4.681479029,-74.13852689
Z--44458,4.65124136,-74.06331066
Z--44459,4.650247235,-74.06347633
Z--44460,4.648171774,-74.06379658
Z--44461,4.648451786,-74.063779
Z--44462,4.644765935,-74.0643909
Z--44463,4.645118427,-74.06432419
Z--44464,4.641857983,-74.06486685
Z--44465,4.6420953,-74.06482069
Z--44466,4.637874809,-74.06553137
Z--44467,4.638664392,-74.06540311
Z--44468,4.633700993,-74.06623421
Z--44469,4.633988555,-74.06619163
Z--44470,4.631761926,-74.06657549
Z--44471,4.628278842,-74.06713358
Z--44472,4.626618798,-74.0674342
Z--44473,4.622611722,-74.06807683
Z--44474,4.618813507,-74.06874032
Z--44475,4.616808759,-74.06909402
Z--44476,4.614853808,-74.07068136
Z--44477,4.614705359,-74.0692288
Z--44478,4.653284319,-74.06125709
Z--44479,4.654701328,-74.06054378
Z--44480,4.656432513,-74.05936129
Z--44481,4.657964002,-74.05828942
Z--44482,4.660478505,-74.05657954
Z--44483,4.664043632,-74.05414822
Z--44484,4.666462982,-74.05251797
Z--44485,4.668247918,-74.05132613
Z--44486,4.671321964,-74.04932796
Z--44487,4.618815132,-74.06871289
Z--44488,4.672725334,-74.04859006
Z--44489,4.674696865,-74.04756095
Z--44490,4.676597829,-74.04658924
Z--44491,4.678381732,-74.0456869
Z--44492,4.633985384,-74.06618031
Z--44493,4.614851261,-74.07068528
Z--44494,4.614853808,-74.07068136
Z--44495,4.616808759,-74.06909402
Z--44496,4.618813507,-74.06874032
Z--44497,4.622611722,-74.06807683
Z--44498,4.664034699,-74.09512171
Z--44499,4.66377282,-74.09529709
Z--4450,4.681882451,-74.13194834
Z--44500,4.649669578,-74.10661597
Z--44501,4.684827086,-74.13464618
Z--44502,4.686919354,-74.13304004
Z--44503,4.685791104,-74.12680908
Z--44504,4.646171061,-74.10962696
Z--44505,4.64654317,-74.10925091
Z--44506,4.682688721,-74.13626122
Z--44507,4.643719239,-74.1120703
Z--44508,4.633912646,-74.12057204
Z--44509,4.634150717,-74.12045025
Z--4451,4.681135117,-74.12890583
Z--44510,4.632358284,-74.12121487
Z--44511,4.702891148,-74.04297191
Z--44512,4.701730068,-74.04305178
Z--44513,4.69954507,-74.04316735
Z--44514,4.697097489,-74.04328279
Z--44515,4.695718282,-74.04337723
Z--44516,4.693211037,-74.04453845
Z--44517,4.690056719,-74.04635764
Z--44518,4.68649683,-74.04795393
Z--44519,4.713862935,-74.06216399
Z--4452,4.681105117,-74.12720017
Z--44521,4.664530029,-74.05814167
Z--44522,4.665819528,-74.05734348
Z--44523,4.668813653,-74.05579093
Z--44524,4.670504255,-74.05497538
Z--44525,4.672146127,-74.05419439
Z--44526,4.67372533,-74.05345535
Z--44527,4.674766194,-74.05290958
Z--44528,4.677450077,-74.05151119
Z--44529,4.681286614,-74.04948531
Z--4453,4.684231284,-74.12501217
Z--44530,4.682367571,-74.04897118
Z--44531,4.683301263,-74.0484547
Z--44532,4.686342025,-74.04772571
Z--44533,4.690012914,-74.04608468
Z--44534,4.691763941,-74.04506602
Z--44535,4.695184506,-74.04324416
Z--44536,4.698043689,-74.04297437
Z--44537,4.701889868,-74.04275353
Z--44538,4.703452082,-74.04267502
Z--44539,4.695603309,-74.15691654
Z--4454,4.686001451,-74.1226165
Z--44541,4.619204448,-74.0644616
Z--44543,4.765249388,-74.08815599
Z--44544,4.758730985,-74.09255776
Z--44545,4.758522557,-74.09226951
Z--44546,4.755275931,-74.09282376
Z--44547,4.755339309,-74.09286876
Z--44548,4.687209999,-74.0747648
Z--44549,4.685856836,-74.07643351
Z--4455,4.687569618,-74.11975083
Z--44550,4.682537999,-74.0806208
Z--44551,4.678612999,-74.08517781
Z--44552,4.676148999,-74.08662981
Z--44553,4.671306999,-74.08948381
Z--44554,4.668952024,-74.09128587
Z--44555,4.661618999,-74.09698681
Z--44556,4.656246547,-74.10110172
Z--44557,4.651557999,-74.10474382
Z--44558,4.646917999,-74.10848382
Z--44559,4.644046,-74.11135682
Z--4456,4.691190118,-74.11705683
Z--44560,4.641999999,-74.11338782
Z--44561,4.639147,-74.11621482
Z--44562,4.636304999,-74.11911083
Z--44563,4.632711999,-74.12073683
Z--44564,4.630245999,-74.12177483
Z--44565,4.627771999,-74.12276483
Z--44566,4.623121999,-74.12452483
Z--44568,4.616813999,-74.12648283
Z--44569,4.614380999,-74.12727583
Z--4457,4.694787951,-74.11612199
Z--44570,4.611054999,-74.12833583
Z--44571,4.605771999,-74.13093383
Z--44572,4.602099,-74.13344683
Z--44573,4.600134999,-74.13473884
Z--44574,4.597476999,-74.13647684
Z--44575,4.616957999,-74.12679283
Z--44576,4.620111999,-74.12580183
Z--44577,4.598034999,-74.13647984
Z--44578,4.599784999,-74.13532984
Z--44579,4.602683,-74.13342583
Z--4458,4.699269951,-74.11430666
Z--44580,4.603702999,-74.13270483
Z--44581,4.605582999,-74.13143183
Z--44582,4.607314,-74.13032883
Z--44583,4.611115999,-74.12863583
Z--44586,4.622624999,-74.12500183
Z--44587,4.627484999,-74.12319483
Z--44588,4.631219999,-74.12167883
Z--44589,4.636515999,-74.11937683
Z--4459,4.702129785,-74.11275732
Z--44590,4.638394,-74.11744983
Z--44591,4.641402999,-74.11443282
Z--44593,4.655600999,-74.10209582
Z--44594,4.658798999,-74.09953381
Z--44595,4.661257999,-74.09763681
Z--44596,4.663110999,-74.09618781
Z--44597,4.669003999,-74.09164681
Z--44598,4.672462999,-74.08911581
Z--44599,4.676339999,-74.08688981
Z--446,4.599048962,-74.10786703
Z--4460,4.704014951,-74.10944632
Z--44600,4.679592,-74.08473281
Z--44601,4.681458999,-74.0824348
Z--44602,4.683365999,-74.0800548
Z--44603,4.684749999,-74.0784408
Z--44604,4.687084999,-74.0754718
Z--44605,4.685758198,-74.15724579
Z--44606,4.68498717,-74.15512557
Z--44607,4.680778559,-74.15329526
Z--44608,4.679217448,-74.1511944
Z--44609,4.677378532,-74.14969884
Z--4461,4.708495118,-74.10450565
Z--44610,4.67535217,-74.14806532
Z--44611,4.673228809,-74.14637859
Z--44612,4.673390392,-74.1463434
Z--44613,4.676074781,-74.1483974
Z--44614,4.677155532,-74.14937534
Z--44615,4.67901617,-74.1506654
Z--44616,4.680501643,-74.15270382
Z--44617,4.683628781,-74.1560641
Z--44618,4.672350837,-74.1467709
Z--44619,4.671536642,-74.14602895
Z--4462,4.710884451,-74.10062632
Z--44621,4.685883059,-74.14720638
Z--44622,4.684174892,-74.14735993
Z--44623,4.681922531,-74.14621185
Z--44624,4.609591476,-74.07974987
Z--44625,4.681949448,-74.1459621
Z--44626,4.684455642,-74.14689665
Z--44627,4.686231003,-74.14804018
Z--44628,4.586742853,-74.07596459
Z--44629,4.584399611,-74.07588927
Z--4463,4.712778285,-74.09794648
Z--44630,4.582208782,-74.07667427
Z--44632,4.601279762,-74.18677971
Z--44633,4.600451658,-74.18533229
Z--44635,4.600089008,-74.18207072
Z--44636,4.647967865,-74.10029242
Z--44637,4.645597196,-74.09877898
Z--44638,4.641756635,-74.09628653
Z--44639,4.636558375,-74.09294801
Z--44640,4.634079696,-74.08973209
Z--44641,4.632070703,-74.08465163
Z--44642,4.629466509,-74.08284816
Z--44643,4.62645401,-74.08088354
Z--44644,4.621872217,-74.07760724
Z--44645,4.619869586,-74.07613839
Z--44646,4.617086372,-74.07423512
Z--44647,4.61049991,-74.07114209
Z--44648,4.608133979,-74.06714448
Z--44649,4.617057417,-74.07379484
Z--44650,4.619319241,-74.07529341
Z--44651,4.62183338,-74.07715811
Z--44652,4.626974537,-74.08075636
Z--44653,4.62847402,-74.08186916
Z--44654,4.632427837,-74.08453856
Z--44655,4.633870133,-74.0878996
Z--44656,4.636609063,-74.09207687
Z--44657,4.638864819,-74.09350885
Z--44658,4.64210271,-74.09559975
Z--44659,4.645800219,-74.09795471
Z--44660,4.650041129,-74.10066962
Z--44661,4.700904998,-74.13244706
Z--44662,4.702227792,-74.13416858
Z--44663,4.586726524,-74.07589382
Z--44664,4.586936924,-74.07416182
Z--44665,4.588245349,-74.07447427
Z--44666,4.691982976,-74.15048384
Z--44667,4.691061976,-74.15151085
Z--44668,4.689993976,-74.15117684
Z--44669,4.688416976,-74.15017184
Z--44670,4.680061976,-74.14443984
Z--44671,4.678250976,-74.14268384
Z--44672,4.648306893,-74.12816061
Z--44673,4.653385976,-74.13060783
Z--44674,4.651113976,-74.12845183
Z--44675,4.645989976,-74.12462383
Z--44676,4.642658976,-74.12397883
Z--44677,4.640531976,-74.12308583
Z--44678,4.638856976,-74.12103583
Z--44679,4.634625976,-74.11525382
Z--44680,4.632474976,-74.11279782
Z--44681,4.629851976,-74.11022882
Z--44682,4.625785976,-74.10507382
Z--44683,4.623999976,-74.10302582
Z--44684,4.621669976,-74.10046982
Z--44685,4.619016976,-74.09748181
Z--44686,4.615951976,-74.09406581
Z--44687,4.613731976,-74.09164081
Z--44688,4.611326976,-74.08889981
Z--44689,4.609337976,-74.08661781
Z--44690,4.607732976,-74.08479681
Z--44691,4.606651976,-74.0818718
Z--44692,4.609896976,-74.0782558
Z--44693,4.608083976,-74.0756698
Z--44697,4.605084976,-74.06689979
Z--44698,4.611963976,-74.06515979
Z--44699,4.613713976,-74.06572779
Z--447,4.600513893,-74.10941201
Z--44700,4.616211976,-74.06476379
Z--44701,4.617221976,-74.06461179
Z--44702,4.619560976,-74.06550879
Z--44703,4.616177976,-74.06647579
Z--44704,4.612316976,-74.06742379
Z--44705,4.605106976,-74.06724979
Z--44706,4.603456976,-74.0685918
Z--44707,4.604771683,-74.07049993
Z--44710,4.608690976,-74.0805228
Z--44711,4.607219976,-74.0829448
Z--44713,4.609019976,-74.08568681
Z--44714,4.610527976,-74.08741181
Z--44715,4.612545976,-74.08965081
Z--44716,4.614186976,-74.09149481
Z--44717,4.617157976,-74.09487181
